,uri,popularity
438,spotify:track:1MoDk4XDqdX25GXaRfXY2O,0
439,spotify:track:5atlAt28h9xM5wxPspr5MU,56
440,spotify:track:2XTkpF9T2PKvcLgamGJGx1,64
441,spotify:track:2PGaYCles9SXXCjYOcjyfk,46
442,spotify:track:5xoUgPXbMNUmoHU0Enwtwq,70
443,spotify:track:6oXUzxFOfdXbD8ivAfAraN,0
444,spotify:track:3omXshBamrREltcf24gYDC,67
445,spotify:track:5LlsD7LdSMkGV4Iu0a2Zq0,66
446,spotify:track:2kP1ujXHn0mNqFbiT3zob8,57
447,spotify:track:3dEFa9KjOLEZl980ctEEv1,59
448,spotify:track:0MKqeOVdZcUFGJvWpGCKbG,4
449,spotify:track:5cm47Nc1MWBVIkRFaXxvHY,58
450,spotify:track:5TGYo4MrNKqIvJqgx134py,49
451,spotify:track:7IWu3uIUIYIeafzwv582Ho,49
452,spotify:track:0PAlrNkCRRHv7hShF5s7Rr,46
453,spotify:track:35weSxL477aChs1wx7oZS5,54
454,spotify:track:6mORGLOz79w6VsCRLWYYuK,5
455,spotify:track:5V1AHQugSTASVez5ffJtFo,0
456,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,78
457,spotify:track:4iEOVEULZRvmzYSZY2ViKN,67
458,spotify:track:3pi3WlGV7JinOxzqnBkNFi,0
459,spotify:track:0GO8y8jQk1PkHzS31d699N,82
460,spotify:track:3H7sv3Krffn15BufUuXzf3,0
461,spotify:track:4DRBaZ760gyk7LWnaJFqsJ,0
462,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,76
463,spotify:track:5dKBaysNJtfpyNTRa5lqDb,69
464,spotify:track:4joiWvli4qJVEW6qZV2i2J,67
465,spotify:track:2RlgNHKcydI9sayD2Df2xp,80
466,spotify:track:4duRCqphyoANSfH8oUl6c2,0
467,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,70
468,spotify:track:37kTASujIfZZ27NV7PfIrf,55
469,spotify:track:4hAhyE1iL07EIUJnqw2bsV,53
470,spotify:track:3arKRnq9OUd7yq6LRwVW8I,66
471,spotify:track:1vYew137WJ69SFp9oez3xm,48
472,spotify:track:1e0hllQ23AG0QGFgezgLOq,0
473,spotify:track:5yc59J3MR3tVDPTOgwgRI5,60
474,spotify:track:3oP2vxUR2bjFCrU9YolGnM,54
475,spotify:track:7DD7eSuYSC5xk2ArU62esN,71
476,spotify:track:7uEcCGtM1FBBGIhPozhJjv,69
477,spotify:track:3UDmHZcBTQp8Iu8droNtUl,66
478,spotify:track:2Tuc96S4JToUiQSLW3aMec,54
479,spotify:track:3ReFBi6pcCj7IOeb2bsMgV,0
480,spotify:track:1UOuZs8BPGMM6Ls0jP6BjQ,0
481,spotify:track:42DSTal38NakfMCu7RuNcv,51
482,spotify:track:43O3Iu8mDJy10i6k8SVRXX,55
483,spotify:track:6uvT4Di9ZRBw5cbexZJDts,53
484,spotify:track:4YZFC2igC3mzuktFHSF9mY,40
485,spotify:track:17Vry8h1fUTYg8NL6pHhem,0
486,spotify:track:3oW6SWwGqiZSPTiAp7ZQoH,69
487,spotify:track:2LbOTztU3giUjjYmgtKgj3,57
488,spotify:track:0nJzekxLI0x35YtKg0FdZ2,54
489,spotify:track:391R7sGZ4SX7qPdpAsfiGW,40
490,spotify:track:1kRlt3v0NI6OLhyMkZZAee,50
491,spotify:track:24Nt4OalWDICkEKVy81X6k,68
492,spotify:track:0ToT7hkqQq1L91VtznrmGX,0
493,spotify:track:2VN8jqhBgwIsU849PKxCfE,40
494,spotify:track:3IFcgzuNTeAGyReULkmYFj,0
495,spotify:track:4s6Q9zPmiYcpo5MR7uoVnt,53
496,spotify:track:58e5NT8x76aW7vfg2HxIpi,34
497,spotify:track:1r717VaFVWg0GpgMGwWssL,19
498,spotify:track:3otZLoLcx2d74hx8RaHXh6,57
499,spotify:track:5Afue9VTRQFArYOjtyUCri,43
500,spotify:track:12TE7Vt592RcM1G3EaaZ0f,44
501,spotify:track:5C6uh95eAL0RBTSGXKQwvk,65
502,spotify:track:1vBpwxsLVwaR4evBIaFmqD,68
503,spotify:track:02opp1cycqiFNDpLd2o1J3,68
504,spotify:track:3ZLyt2ndLFBh148XRYjYYZ,61
505,spotify:track:08zJpaUQVi9FrKv2e32Bah,72
506,spotify:track:3Eq7yD58dIXqOgw1j7NFhY,62
507,spotify:track:4NTWZqvfQTlOMitlVn6tew,72
508,spotify:track:3NJG6vMH1ZsectZkocMEm0,70
509,spotify:track:1jrR0rsFRSWR2CHJLL2TrR,0
510,spotify:track:7KOlJ92bu51cltsD9KU5I7,68
511,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,72
512,spotify:track:0URaKGzNTtzKRtsJN1RkA9,48
513,spotify:track:3pXF1nA74528Edde4of9CC,79
514,spotify:track:1uDjaezEbalGyGnuH80zDK,64
515,spotify:track:17AS0y6FnHdYImAPUydAJg,56
516,spotify:track:70tFuqBcduJv15bEnOPRTh,57
517,spotify:track:49GYdiLjYMrUKr7H5YXHto,0
518,spotify:track:29gsi1zZrZxdStACmTQB0Z,67
519,spotify:track:3cuW0sgJND4ZkdN1m7m7Gg,58
520,spotify:track:1V8c3uV6p7uTsfQof5oRXg,58
521,spotify:track:16qYlQ6koFxYVbiJbGHblz,73
522,spotify:track:7rdjfrTBMNt3KaaGvSv3YG,52
523,spotify:track:4w7yrP4RAeeyhfG9nJqQvS,0
524,spotify:track:1f5cbQtDrykjarZVrShaDI,76
525,spotify:track:6gBFPUFcJLzWGx4lenP6h2,88
526,spotify:track:2p4p9YGwmJIdf5IA9sSWhm,67
527,spotify:track:1ec64Z9X5poSYPT4N1QNm6,43
528,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,72
529,spotify:track:439TlnnznSiBbQbgXiBqAd,67
530,spotify:track:4Hj5yNHgu2dyrnzRQN7Gld,57
531,spotify:track:3eze1OsZ1rqeXkKStNfTmi,69
532,spotify:track:2771LMNxwf62FTAdpJMQfM,65
533,spotify:track:1OHoBC4icbuNhpSxP400sv,59
534,spotify:track:7zBQRGpYImAdIZc97FNj3V,67
535,spotify:track:7bsnTsbiwOymZWjPF9v6Di,65
536,spotify:track:5yuShbu70mtHXY0yLzCQLQ,78
537,spotify:track:5mB1bWU8VueYVxuvcLPn2B,62
538,spotify:track:1Ser4X0TKttOvo8bgdytTP,76
539,spotify:track:3e21cX0CVwzkQXiHz7WUQZ,63
540,spotify:track:6ndmKwWqMozN2tcZqzCX4K,74
541,spotify:track:6I6NX6tjGsxFAsIfGzY9lJ,69
542,spotify:track:51LIqkda3pTeECZUhMnool,65
543,spotify:track:3TKt9EoDMmKvNYpk1e6GkI,59
544,spotify:track:16xIGOpadMacj7UtG7ZhS8,48
545,spotify:track:4scpF6J5uMBvoh6sFB7EL1,73
546,spotify:track:6fk567SvbMii33m3oUUHNu,26
547,spotify:track:1Ihp93uWHbtsRouFBrOY4V,28
548,spotify:track:6X1PoMbEJPxgAfvT9qxMM5,25
549,spotify:track:19gEmPjfqSZT0ulDRfjl0m,72
550,spotify:track:1ojBtNRMzjL7ptLPZCzfRz,48
551,spotify:track:34oWbFBfGEElvgO0a5c9V4,71
552,spotify:track:3AMnOVxEHUgVrythGgqPhI,61
553,spotify:track:1yxgsra98r3qAtxqiGZPiX,2
554,spotify:track:3CEyM9wliTj7TeuuG84KZU,54
555,spotify:track:4dAUGcD3zfZhJPyLXFSAUW,38
556,spotify:track:0NBiC3zLXoBQXBjsbnbwJq,40
557,spotify:track:3muBQDekYAg7jm6hDu6R0Z,72
558,spotify:track:5de7ci7TFqbQ1PFgKAD7MR,67
559,spotify:track:6LxSe8YmdPxy095Ux6znaQ,72
560,spotify:track:0egGmGkZ8maYdEYo4RrVsZ,32
561,spotify:track:6v2eEC9Nr9POe5xPUm8361,61
562,spotify:track:4GVD0FIBo08FSAy3tbIY7g,51
563,spotify:track:0PJIbOdMs3bd5AT8liULMQ,74
564,spotify:track:4aX4Oycsk1fhHIee1zqsDe,67
565,spotify:track:42zd6DYQ4o4SECmTITrM1U,72
566,spotify:track:1fnRwgZLgAYMM1dVL1oqwG,57
567,spotify:track:09GCuO9yQH5R1E8HYknrV8,48
568,spotify:track:2RUuKIHFHjk41E7YsJ9HNP,50
569,spotify:track:5uqphUYsR45kPYplrYSAQh,64
570,spotify:track:5tsI3xxDHDgzHhn30LTQNz,73
571,spotify:track:34j0oTMqyoEPJdtnCZS5vD,0
572,spotify:track:59oP06RoBps6bvbvSQ1Zee,63
573,spotify:track:2pwnEzgIzYL4AOw4ousjkB,64
574,spotify:track:4c1BAfuPGZSun6aAvmmoHs,47
575,spotify:track:1oMVxUgyxXqtCR35sNl8KM,32
576,spotify:track:5uIeRAC9O1ZXPQEEqpPVLL,46
577,spotify:track:4bNKvePgcSeo9eQM2yIbVE,42
578,spotify:track:6xxkyxprEd4B9a28yrhsyR,14
579,spotify:track:3WS7spXVlbeC5kjePmHMQW,59
580,spotify:track:0tNuJpBgtE65diL6Q8Q7fI,67
581,spotify:track:0U0ldCRmgCqhVvD6ksG63j,69
582,spotify:track:5ufZfQkk1FFbFARFL3VH5U,0
583,spotify:track:4sjFxvB5yYqJQNKx1AV6bk,26
584,spotify:track:57kozn0j4DL3toKrqKQY0U,0
585,spotify:track:0KB8A2jnZKT6aXvOzhKlCo,11
586,spotify:track:0pH2d6191rnYlcL1MaM3Gx,19
587,spotify:track:3mT1AONeTJDi1k8vH8pA2L,46
588,spotify:track:6PZDPg3dZgJkNL6nVMUB4b,37
589,spotify:track:682cnKvTcXg59UvQUic4t2,36
590,spotify:track:6oDzrk6RkZ9p2Py7ioozJN,3
591,spotify:track:5hJFhO9dvhJoDvUZZ9iWSw,63
592,spotify:track:7dW7i3Pf4tLeOAZ3mNpk56,0
593,spotify:track:1SayqEg8HKK2IeIEWjdYxY,54
594,spotify:track:7HyvbdOddwXEGzKoLNxhKG,49
595,spotify:track:3svsoWykZiBhyIz0OIaWIN,14
596,spotify:track:2GHCGJ8LSmSy3GDnGwPssh,25
597,spotify:track:06ZumdD89viAIlyPlaW3hX,33
598,spotify:track:2s8SzxTOJM6qUrxKmou4BK,5
599,spotify:track:0GsQ4dS8a6vV3P3A7lc4nc,0
600,spotify:track:5vQq4voQxd3QTkkdkONX1Q,0
601,spotify:track:61KHfpOOqUgSWpzfpufkzs,0
602,spotify:track:3kKVqFF4pv4EXeQe428zl2,59
603,spotify:track:4bWnKmUeVwQIM0n2QwZ5Sc,36
604,spotify:track:0lNv8HyonQ5c6SYwkcmwD8,9
605,spotify:track:55SAyrUcLo8fEFjvcN2twt,1
606,spotify:track:7vBhC6oWcqP8ug24Ctz7Su,15
607,spotify:track:5Nn2Dj7OQsGL6pgQ9iIzPp,63
608,spotify:track:7wsOAPS2qrNmJp0UJjMwJv,0
609,spotify:track:6BtacdAJogD1sDVr95f83W,25
610,spotify:track:1f1v3XiqVTcUXmOGmftozQ,23
611,spotify:track:0XgpiStoxq1IJncYlPrvZ5,62
612,spotify:track:5Z0DeBe276oldwAh6ooCxl,0
613,spotify:track:2KA5dJ1anLSIbKrq5Hg6B6,0
614,spotify:track:6OHWgUuDDedHRVhcg8vlaf,52
615,spotify:track:2uA9UIwIh80JVNblihS6gt,0
616,spotify:track:0bXpmJyHHYPk6QBFj25bYF,73
617,spotify:track:2LdaAgX3r9WiyuOJRoN5m2,0
618,spotify:track:1qb40a0BQjVxRkpdvofNVn,26
619,spotify:track:3HbRZqIeA48jhIQ8VOYf5E,7
620,spotify:track:16NE62lzGmi6ehGTNVI659,52
621,spotify:track:08Z7Ve3H5p850qQfG9N3Of,0
622,spotify:track:70adgkFUakt1DgxqwTMC6X,0
623,spotify:track:46LwAOzg3UYvxiXyyaFedz,0
624,spotify:track:20Y5XZkFEJ7hEFPQq611vZ,37
625,spotify:track:6VwBbL8CzPiC4QV66ay7oR,73
626,spotify:track:0IxGgqjkjVtC9za87YRGtK,34
627,spotify:track:0faYOYKrE2vel4dQQqgXkf,0
628,spotify:track:1rWatpQcBCiVIa1UhZAiyT,3
629,spotify:track:516V4vS25xnGdVgkBWO6Wf,58
630,spotify:track:7m2Vg1p0d0tksAnj6B4Qfd,37
631,spotify:track:085XpQzAKm4nAfcfRp2get,0
632,spotify:track:29j4EY2vlbQH1qzzi6awX9,0
633,spotify:track:3gJ6zwktnEThGNf81om0tM,0
634,spotify:track:5hSr7avqY8cSqiZzhcEOqu,0
635,spotify:track:4CJYWuPrkelEaRUQIDJqFi,0
636,spotify:track:1tbInvb7M0kUdlxfwh18qM,27
637,spotify:track:0oIsNC7YcF48ozlsBacKRY,41
638,spotify:track:5R4hGpNiUxoDpKx1RLHvzL,34
639,spotify:track:4WLcZboHbHdgARAIzOojRx,10
640,spotify:track:6VhlABJh5uaZOpyyi5wute,42
641,spotify:track:0qg7vnrsBfsDCikGxyWzSX,0
642,spotify:track:4prEPl61C8qZpeo3IkYSMl,65
643,spotify:track:1GaYqv2NMMlVbG3ewJQ4A6,48
644,spotify:track:24Fn8UTT8Glox4QxEXjykO,0
645,spotify:track:2SMn57cBVxoD4TArscpovk,62
646,spotify:track:7jOM0KIKgIppqIEvEjixaj,47
647,spotify:track:7BgUcOjSOlKJXASLgJ6bx1,55
648,spotify:track:2U9hZdk1ZxxT5z0oMXVopm,36
649,spotify:track:1c1OUeRthmOiKtXfwloKro,33
650,spotify:track:0eEXcw3JLVXcRxYrVYMy68,66
651,spotify:track:3a6PN6BRB8PP3ms48s7kU1,64
652,spotify:track:3XHrTm6WE2BOHafLwTT3GR,64
653,spotify:track:6IE47jpPeatF2Iay7GZtEc,0
654,spotify:track:1VpqFON7eeE13IbSbRJ8Ic,37
655,spotify:track:4Ene7pDlBipg2whXHM5u7J,11
656,spotify:track:0ga8SPC1uPdqkzPUns5VVS,0
657,spotify:track:7zH65FdaF3H2C1YZRyzYtM,13
658,spotify:track:4ChBLndekjzQveHPsn3r6W,53
659,spotify:track:2Im64pIz6m0EJKdUe6eZ8r,63
660,spotify:track:1nNPLcueemE7gIoBqsYUTT,44
661,spotify:track:4cavzVoMnmnICmOwabpuDV,0
662,spotify:track:5VQdYgOMD5DunteeIWztZs,48
663,spotify:track:4tc5UgZiIdz8LAISqEk1hP,29
664,spotify:track:4TUg8KwfQoxv9wZN47yexC,44
665,spotify:track:40Sw7gIi4EgHsdcesQvo5y,0
666,spotify:track:2twwV8BMerFcRZ1fSEOuF1,30
667,spotify:track:7vnyJvpBh3fJb3DgEVG9Qo,10
668,spotify:track:7t85fcTuz1O9QDFLQ1qUGf,39
669,spotify:track:2WMRd3xAb9FwXopCRNWDq1,59
670,spotify:track:74HYrIbnpc2xKCTenv5qKM,56
671,spotify:track:4pdLZsxq0y5oJDb6Cxlokw,66
672,spotify:track:4dyx5SzxPPaD8xQIid5Wjj,70
673,spotify:track:5PtEpuVX03k9bOUwilL5EO,60
674,spotify:track:06DXs2hBRdjNs1qE1iYCQQ,34
675,spotify:track:5XskKD00gs4XvV0J2PY3Wf,12
676,spotify:track:6nN9m73dugjVC2MCNpnq5o,22
677,spotify:track:3mKB8BUg6JIXlNChQXQQNR,41
678,spotify:track:163G8sCjNA8rljKSffW03t,0
679,spotify:track:30bZbp1JbPVXhidkCm3ceh,4
680,spotify:track:147IpzivIvsYHkYS4nq2tK,0
681,spotify:track:6iugUJxw11T9vfOehIzBvF,0
682,spotify:track:5Tp97LcL45G82uC6vaLvt5,43
683,spotify:track:0uMn8WKu3qtQLaUyal1bsz,53
684,spotify:track:2TbQOKDTGrg3ppGkO3gltX,51
685,spotify:track:7usbPC0r2Scsv768oP5Uma,0
686,spotify:track:4dz67x29rpyfyHxG0lFSmJ,19
687,spotify:track:0FNjwjqMA5YvlTWsOG8qUO,25
688,spotify:track:1SnpbRuM74XlUujYFvqWR3,29
689,spotify:track:6ijikBGYf0OHlVIvm8lept,31
690,spotify:track:3q2yH1T78FptWtAmCpQlrG,5
691,spotify:track:4FXj4ZKMO2dSkqiAhV7L8t,47
692,spotify:track:2FjKa1YG4rHkboNHsWO3iB,32
693,spotify:track:0ydi4AWyWjhR0NhF3T9lXD,0
694,spotify:track:6U1NDB1DscqQUGSHJnNwLL,38
695,spotify:track:4raUe9c8X1PYDhMnbjssS3,40
696,spotify:track:0UPsdEgJx6ypkfFUxD3ZHh,0
697,spotify:track:5YlhFrPeFdcpfwND0sSKQR,38
698,spotify:track:0V8jGgK39sLsj2yAHHPigU,56
699,spotify:track:3sUJfv2J82Fi4srktLV2Mi,24
700,spotify:track:4OmO3r5F1pWwxExUQhP2xN,0
701,spotify:track:5iSEsR6NKjlC9SrIJkyL3k,72
702,spotify:track:2kfpH2OAAdpk5J3JaraAIh,58
703,spotify:track:6l9HDwqU46DHCuNyvbmFdP,0
704,spotify:track:2jyjhRf6DVbMPU5zxagN2h,68
705,spotify:track:6vECYJHxYmm3Ydt3fF01pE,73
706,spotify:track:6V5nMvQwsiyW7rEyZq3gfQ,1
707,spotify:track:7tmtOEDxPN7CWaQWBsG1DY,63
708,spotify:track:2glGP8kEfACgJdZ86kWxhN,62
709,spotify:track:0odHj0qIf86vHBsXB30IkZ,68
710,spotify:track:67csrS6po7IyXfwds4azjr,0
711,spotify:track:0prNGof3XqfTvNDxHonvdK,73
712,spotify:track:0zMzyHAeMvwq5CRstru1Fp,70
713,spotify:track:2zhk0kypGeOPsaaZcjyc14,65
714,spotify:track:1Zx5Y46u3v32jRRIWtzQKN,25
715,spotify:track:3dFJn0eFwXGZipJMpDgFsW,20
716,spotify:track:2QgNcjwEn0vGmTommfszQd,63
717,spotify:track:2PeQP3wjJ0ogwbUr1X6tU1,56
718,spotify:track:7pq5vONxrAy8T773nhkiW3,53
719,spotify:track:6lanRgr6wXibZr8KgzXxBl,81
720,spotify:track:66ZEsTGwfUCcslLyIDCxzR,0
721,spotify:track:0RJmnZ23Usaa07LPUe4mGb,50
722,spotify:track:07ceQy7UhpNDA2WhEOJgPp,54
723,spotify:track:3ZdCBj1cbossYy1O40ZmLD,10
724,spotify:track:5hwh37sTi84MVhCBMWzhGE,72
725,spotify:track:0HDaKOlVAfUWXdFR2RhBtN,58
726,spotify:track:3jS7bB0oXVOwGFZn3aE5NV,67
727,spotify:track:0wvIGFIgbyz4JNwQhZgTv2,69
728,spotify:track:6gZVQvQZOFpzIy3HblJ20F,73
729,spotify:track:1C0pmryC2MdXfa7MZ9uIrU,0
730,spotify:track:3dnY1Rl8JnjP1ZDFGrDzfh,0
731,spotify:track:2oxWmwLmnVkBujTbllajwo,0
732,spotify:track:0ttHpMs250dpFkCYAnuhnE,62
733,spotify:track:0N7LKqYxUrg5UFb6Z4OSDF,0
734,spotify:track:37431qrKdYaPF0idZ7o1Zr,0
735,spotify:track:6txWz9UapYHVxEd7dDIHXT,74
736,spotify:track:5wTMQjEx9LWeFwLjolPCUy,33
737,spotify:track:43NhiKnrtGqztxDqXrcUux,1
738,spotify:track:500Tkm3vJmVtdUwdCVxCTb,63
739,spotify:track:27IRo2rYeizhRMDaNVplNM,61
740,spotify:track:2nzlgHTbUDzuRtTFoX3qfJ,0
741,spotify:track:7CqLYoS03lJ3M8lM6ElOzj,0
742,spotify:track:5YScXJKtefsgdskIy60N7A,61
743,spotify:track:2PrUKG4kAO27esFEtQu9rL,0
744,spotify:track:5DiXcVovI0FcY2s0icWWUu,76
745,spotify:track:1tjKIXd7DYNklhVSgBxREi,62
746,spotify:track:5IeKoXLkGy5LSiKPCyUV9J,0
747,spotify:track:1aLNpg2kKvUncflV8xE5AA,0
748,spotify:track:6GQ3WTaNHMFlVmN4burGat,59
749,spotify:track:5NLUcVnVHfnkt4uUexWdIH,50
750,spotify:track:75HZ6Wxnw8xbgz6HU9kKCS,59
751,spotify:track:2hdhm6piUJnmKXmEmskXCg,2
752,spotify:track:5K7AMlpc4796JRWXb26nCV,70
753,spotify:track:4GiVcDqNQI0fc0yYuRGH9m,66
754,spotify:track:37EJtTS7jT5WUyXGZzrwnI,42
755,spotify:track:0hRK7UKSKVS5a18mxYT6pO,45
756,spotify:track:6jc5gHCmrZW1XLcRM3wFlC,0
757,spotify:track:6PNvv1dmDbOWrAYwEcuKBX,61
758,spotify:track:5OQsiBsky2k2kDKy2bX2eT,74
759,spotify:track:74KI6d8jEM2zwOAo3luayU,62
760,spotify:track:5b8WcvxD3oLBxV1oJQmhgy,41
761,spotify:track:5yVqBhvmi3sBahhaSYpl27,0
762,spotify:track:4o7ZPI2fmEi3piRe0Hrfpy,60
763,spotify:track:0nnwn7LWHCAu09jfuH1xTA,69
764,spotify:track:0RZuCBV900eNA2FXCQ3uUM,49
765,spotify:track:5zmaypMaWb21FUGBxbw8hT,59
766,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,78
767,spotify:track:3LRJbFT9rKoKv4aW7PuBJC,66
768,spotify:track:7gXdAqJLCa5aYUeLVxosOz,0
769,spotify:track:7cz70nyRXlCJOE85whEkgU,63
770,spotify:track:6EAmSw1T4RXN5xDRzQMADb,0
771,spotify:track:75aAMxzv6OR4icdCR0X5by,0
772,spotify:track:73fzhVcs7n1wZz84eoE2vs,1
773,spotify:track:2fnWvBrHM5Vlys7HwmYt5j,0
774,spotify:track:3jt1UsYt6K1P7NrVDGie65,0
775,spotify:track:7c1Dar0pIAW7w5TzaGjt9t,66
776,spotify:track:3LpnzPxkMI6XS4JCbhNeek,62
777,spotify:track:5vVmnv4EN3X2VBa5Fo3UFM,57
778,spotify:track:0sqE6XPi9VAaWl5NxDyMQK,58
779,spotify:track:5mkGfmJGFZpwK9nA5amOhv,67
780,spotify:track:5vYA1mW9g2Coh1HUFUSmlb,70
781,spotify:track:66s45uMhk7Y4z0xUgESdm3,62
782,spotify:track:70fe354BpVKEvMY0de78YO,61
783,spotify:track:2KVwlelhxKUy8LVV6JypH3,71
784,spotify:track:1LzNfuep1bnAUR9skqdHCK,72
785,spotify:track:39tLc4Xp58Lu4KcWHggeE2,0
786,spotify:track:11LmqTE2naFULdEP94AUBa,75
787,spotify:track:5sWMEcMemPH3Bc8hxeivIi,0
788,spotify:track:5ghIJDpPoe3CfHMGu71E6T,74
789,spotify:track:30HCB1FoE77IfGRyNv4eFq,65
790,spotify:track:2YodwKJnbPyNKe8XXSE9V7,68
791,spotify:track:4P5KoWXOxwuobLmHXLMobV,72
792,spotify:track:020gYw7juUaNs2tLYMlfms,0
793,spotify:track:36bOT34EdRNrNhCWMwNJKu,0
794,spotify:track:5PsUB0ISfQxRLhF5DmI5Ks,0
795,spotify:track:1wo3UYTeizJHkwYIuLuBPF,65
796,spotify:track:51T1wGHtx6hXW89UCzw1Rc,0
797,spotify:track:62nQ8UZVqR2RMvkJHkcO2o,72
798,spotify:track:2B98ljvzqpCVgt5reTHq28,67
799,spotify:track:2wVXSc0IrQVodHESUxVUJA,1
800,spotify:track:1G391cbiT3v3Cywg8T7DM1,76
801,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,81
802,spotify:track:3cfOd4CMv2snFaKAnMdnvK,78
803,spotify:track:4qMzPtAZe0C9KWpWIzvZAP,1
804,spotify:track:1XPta4VLT78HQnVFd1hlsK,56
805,spotify:track:7fURZRPkB2S70sYR1naKTK,50
806,spotify:track:0cuq829zRNq4AEdmDJA4aw,65
807,spotify:track:2Z2vOukzwOgqR4dkymRSWd,60
808,spotify:track:5nkYHBWXu7KCgcdwP6jcB1,51
809,spotify:track:6zeDYmP3ARpURvpK29Q09P,57
810,spotify:track:2ouURa1AIXp3AvkS52Jry5,64
811,spotify:track:3uPfVXcjnpOjyzI3jb3js4,64
812,spotify:track:42et6fnHCw1HIPSrdPprMl,74
813,spotify:track:3354J49VpkbZJho7Ztdzpw,67
814,spotify:track:3Uvx1TO0Kg5HgGPk58lHXv,65
815,spotify:track:4KoNBTm9a55KgLMtEaf3n6,64
816,spotify:track:4ocbH5ZJqajZIpUrqRUoue,66
817,spotify:track:4SKlwyLMGQdzul5S5TvCh5,14
818,spotify:track:1X0Xqb78bHxwTB0CgOlpR5,24
819,spotify:track:0z1b34WikhOH9ZxU8QDWcv,71
820,spotify:track:7GuLQiPvQbfzP0kqcvgIQQ,54
821,spotify:track:6LxQrMd70EbFNn5zbPIeNG,43
822,spotify:track:1FejelrM94Ik1mlI64Ofpb,0
823,spotify:track:4gCnrdSPvwg38JvfPvjBA3,0
824,spotify:track:4oON5A7Fq5gHle5CPJXSaz,0
825,spotify:track:3G9ETaH55bMQx8hwNhAgbU,67
826,spotify:track:5nM4BZibzfbI2rDvMbu3bm,0
827,spotify:track:4jI1Qb39mRAx9TMiAOjCqX,40
828,spotify:track:0274J9gSKNXBWEuGgKkuHQ,34
829,spotify:track:7w5Ww1cW8U9v8Q3g4qLpVD,44
830,spotify:track:2TV1CEAFvQiiLhqxUOCQnC,0
831,spotify:track:6DOJgDuUVDaJ98GQxwyLTh,35
832,spotify:track:6qnaCx4wQQBqFd9XdQyWjC,48
833,spotify:track:728zbo72kOoYdGR3AhNsyF,56
834,spotify:track:03HbxaCm8eBHLxbfdRRQ2e,43
835,spotify:track:4ZgRu1DdjHZXrqwKA1YlSr,48
836,spotify:track:6zG8ExGPrrmbuli65cZFJG,41
837,spotify:track:3axgqGqkHevsTI9mQLecD7,35
838,spotify:track:5zGc4VrpbQu4ca3ZTebhfE,43
839,spotify:track:5b9PdT1iD3rKYkhlIPRCy8,33
840,spotify:track:4jyZ3I1hYRcOkI8RJhxgCb,54
841,spotify:track:68pN2UQYhwQgPy7VrCFKuV,0
842,spotify:track:1xQE0QHrmJUQweLoMB0ZWC,54
843,spotify:track:7aIjefMJSpmNVivRcS1unF,0
844,spotify:track:6qV3OEpN6uFCZnzNSslbn1,53
845,spotify:track:2pYvd6cHcAIMAM6xMD6nok,58
846,spotify:track:0oiCeOPwm4zhwfyIpAE37y,66
847,spotify:track:4Itg0GtVXzHPK48JkKRkmH,32
848,spotify:track:3GfZdJBB1cAbjSEIj3kraY,49
849,spotify:track:3ti4eDm3s0dGWxQKeJ1OeM,42
850,spotify:track:6VVd4kRfzBsZqFbvEAjloh,47
851,spotify:track:6sZHpMj5Y5Ra99W0MJjZMP,26
852,spotify:track:0c5QKViNmTWyXJODcruNsr,0
853,spotify:track:3L2o3fuMpHQsNHHeqDtGmz,0
854,spotify:track:0xR5ZhiksJK6lMRdI6S2A4,4
855,spotify:track:79DaDiGhVkVQj8c6jmOffI,47
856,spotify:track:7hJ1bp2MzGuNFZF6mfj19Q,0
857,spotify:track:3JfjHs53c0T33lAN6czdqe,0
858,spotify:track:6I1HRAkeErdwrOJIfRrfIO,0
859,spotify:track:7GnCfb6wYzg3KyhbJCvOCv,39
860,spotify:track:1QOUzUgsxE88s1oNUtJyHL,0
861,spotify:track:52UcjsM15hjCQAUbTW2hy1,52
862,spotify:track:72boGlgSwUK01n44O2tOCv,57
863,spotify:track:75jHGZkVYcbLDlS1SQkWgz,0
864,spotify:track:6M23RkYPbVR91c4iWVNkcl,49
865,spotify:track:539jh98saoApaX0XpsaRq5,42
866,spotify:track:76g4PHyPEb2oDxB0CwWqjA,47
867,spotify:track:4u8031pTkTODbRaDCbx8Yv,42
868,spotify:track:2UAMy9T8jWOjRVlQvHOmsn,0
869,spotify:track:1J2TJKwwiNqrqAywQMBFNu,27
870,spotify:track:6N9PAf91qP6aJIzT8bVoof,44
871,spotify:track:2xlgLLcGDnvaQXyyjGhRdG,3
872,spotify:track:36PQh1G6h7n9VWB799fXpI,60
873,spotify:track:5VarZFY00sO54HErJ3TPCI,69
874,spotify:track:0gbBzIqrECJOEPvQJIBFs5,0
875,spotify:track:1UvHbGEsb66bPueCDFUgJS,36
876,spotify:track:2rj6Vf9LTjEec7B1ZKmUcg,17
877,spotify:track:2ZBYcZBEjn3Mih9ItJx6jT,47
